"projectID";"topic";"title"
"701531";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"886904";"JTI-CS2-2019-CfP10-LPA-02-30";"Development of innovative welding systems for structural joints of Thermoplastic matrix based Composites"
"881803";"S2R-OC-IP1-02-2019";"Tools, methodologies and technological development of next generation of Running Gear"
"665674";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"639760";"ERC-StG-2014";"ERC Starting Grant"
"669764";"ERC-ADG-2014";"ERC Advanced Grant"
"101038082";"WF-03-2020";"Widening Fellowships"
"722842";"MSCA-ITN-2016";"Innovative Training Networks"
"830468";"EIC-SMEInst-2018-2020";"SME instrument"
"636903";"ERC-StG-2014";"ERC Starting Grant"
"807083";"CS2-GAM-2018-AIR";"Airframes"
"797106";"MSCA-IF-2017";"Individual Fellowships"
"958192";"LC-SPIRE-08-2020";"Novel high performance materials and components (RIA)"
"721455";"MSCA-ITN-2016";"Innovative Training Networks"
"705875";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"864726";"JTI-CS2-2018-CFP09-FRC-01-26";"Design, manufacture and deliver a high performance, low cost, low weight Nacelle Structure for Next Generation TiltRotor (NGCTR) - Technology Demonstrator (TD)"
"817383";"EIC-SMEInst-2018-2020";"SME instrument"
"746992";"MSCA-IF-2016";"Individual Fellowships"
"666432";"IT-1-2014";"Small business innovation research for Transport"
"672267";"NMP-25-2014";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"753186";"MSCA-IF-2016";"Individual Fellowships"
"889059";"EIC-SMEInst-2018-2020";"SME instrument"
"101027058";"MSCA-IF-2020";"Individual Fellowships"
"749850";"MSCA-IF-2016";"Individual Fellowships"
"836019";"EIC-SMEInst-2018-2020";"SME instrument"
"685213";"NMP-25-2015";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"794614";"MSCA-IF-2017";"Individual Fellowships"
"785859";"MSCA-IF-2017";"Individual Fellowships"
"768737";"FOF-07-2017";"Integration of unconventional technologies for multi-material processing into manufacturing systems"
"807740";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"663055";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"860911";"MSCA-ITN-2019";"Innovative Training Networks"
"886810";"JTI-CS2-2019-CfP10-LPA-02-31";"Development of short fibre reinforced thermoplastic airframe clips and brackets using factory waste"
"723425";"EEB-01-2016";"Highly efficient insulation materials with improved properties"
"745556";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"725271";"ERC-2016-COG";"ERC Consolidator Grant"
"716935";"JTI-CS2-2015-CFP02-AIR-01-13";"Complex (composite) part Ultrasonic inspection facilitated by man-robot collaboration"
"732303";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"642085";"WASTE-3-2014";"Recycling of raw materials from products and buildings"
"807215";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"842606";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"744311";"BBI-2016-R07";"Biopolymers with advanced functionalities for high performance applications"
"833032";"EIC-SMEInst-2018-2020";"SME instrument"
"685825";"NMP-07-2015";"Additive manufacturing for tabletop nanofactories"
"720858";"NMBP-18-2016";"Advanced materials enabling the integration of storage technologies in the electricity grid"
"958174";"CE-NMBP-41-2020";"ERA-NET on materials, supporting the circular economy and Sustainable Development Goals"
"770870";"ERC-2017-COG";"ERC Consolidator Grant"
"793882";"MSCA-IF-2017";"Individual Fellowships"
"952150";"FETPROACT-EIC-05-2019";"FET Proactive: emerging paradigms and communities"
"754336";"JTI-CS2-2016-CFP04-FRC-02-16";"Bird strike - Erosion resistant and fast maintainable windshields"
"697675";"IT-1-2015";"Small business innovation research for Transport"
"734205";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"763257";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"686636";"JTI-CS2-2014-CFP01-AIR-01-07";"Eco Design for Airframe - Re-use of Thermoplastics Composites"
"673817";"Space-SME-2014-2";"SME Instrument"
"685842";"NMP-19-2015";"Materials for severe operating conditions, including added-value functionalities"
"678565";"ERC-StG-2015";"ERC Starting Grant"
"716864";"JTI-CS2-2015-CFP02-AIR-02-15";"Design Against Distortion: Part distortion prediction, design for minimized distortion, carbon-epoxy aerospace parts"
"722401";"MSCA-ITN-2016";"Innovative Training Networks"
"660960";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"947723";"ERC-2020-STG";"ERC STARTING GRANTS"
"101018674";"MSCA-IF-2020";"Individual Fellowships"
"971209";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"101027191";"MSCA-IF-2020";"Individual Fellowships"
"101002176";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"952983";"CE-BIOTEC-09-2020";"Upcycling Bio Plastics of food and drinks packaging (RIA)"
"723893";"NMBP-08-2016";"Affordable weight reduction of high-volume vehicles and components taking into account the entire life-cycle"
"636860";"FoF-02-2014";"Manufacturing  processes for complex structures and geometries with efficient use of material"
"667501";"BBI.VC2.R4";"Fibres and polymers from lignin"
"101023190";"BBI-2020-SO2-R3";"Develop bio-based solutions to recycle composites"
"813202";"MSCA-ITN-2018";"Innovative Training Networks"
"710957";"IT-1-2015-1";"Small business innovation research for Transport"
"101019693";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"805469";"ERC-2018-STG";"ERC Starting Grant"
"867598";"EIC-SMEInst-2018-2020";"SME instrument"
"679451";"ERC-StG-2015";"ERC Starting Grant"
"793643";"MSCA-IF-2017";"Individual Fellowships"
"691916";"LCE-03-2015";"Demonstration of renewable electricity and heating/cooling technologies"
"785462";"JTI-CS2-2017-CFP06-SYS-02-32";"Development of functionalizable materials"
"101007429";"MSCA-RISE-2020";"Research and Innovation Staff Exchange"
"754748";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"721865";"MSCA-ITN-2016";"Innovative Training Networks"
"895801";"MSCA-IF-2019";"Individual Fellowships"
"766894";"FETOPEN-01-2016-2017";"FET-Open research and innovation actions"
"869180";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"720985";"NMBP-17-2016";"Advanced materials solutions and architectures for high efficiency solar energy harvesting"
"831985";"JTI-CS2-2018-CfP08-AIR-02-60";"Full Scale Innovative Integrated Tooling for Composite Material Wing Box [SAT]"
"101031402";"MSCA-IF-2020";"Individual Fellowships"
"896410";"MSCA-IF-2019";"Individual Fellowships"
"669105";"BBI.VC3.D4";"Functional additives from residues from the agro-food industry"
"735318";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"814581";"DT-NMBP-01-2018";"Open Innovation Test Beds for Lightweight, nano-enabled multifunctional composite materials and components (IA)"
"785534";"JTI-CS2-2017-CFP06-AIR-02-50";"Prototype Tooling for subcomponents manufacturing for fuselage."
"636835";"EeB-01-2014";"Materials for building envelope"
"101007011";"LC-GV-06-2020";"Advanced light materials and their production processes for automotive applications"
"640597";"MG-1.4-2014";"Coordinated research and innovation actions targeting the highest levels of safety for European aviation"
"831948";"JTI-CS2-2018-CfP08-FRC-01-20";"Design, development and flight qualification of a supercritical composite shaft drive line for tiltrotor main drive system"
"839997";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"717915";"DRS-17-2015-1";"Critical infrastructure protection topic 7: SME instrument topic: Protection of Urban soft targets and critical infrastructures"
"101027516";"MSCA-IF-2020";"Individual Fellowships"
"957504";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"798651";"MSCA-IF-2017";"Individual Fellowships"
"813869";"MSCA-ITN-2018";"Innovative Training Networks"
"817238";"EIC-SMEInst-2018-2020";"SME instrument"
"814552";"DT-NMBP-01-2018";"Open Innovation Test Beds for Lightweight, nano-enabled multifunctional composite materials and components (IA)"
"680263";"ERC-StG-2015";"ERC Starting Grant"
"645704";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"821276";"JTI-CS2-2017-CfP07-AIR-02-51";"Light weight, certifiable airframe structures through combination with high performance materials"
"796401";"MSCA-IF-2017";"Individual Fellowships"
"748683";"MSCA-IF-2016";"Individual Fellowships"
"842319";"MSCA-IF-2018";"Individual Fellowships"
"683732";"NMP-25-2015-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"896300";"MSCA-IF-2019";"Individual Fellowships"
"101018170";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"949301";"ERC-2020-STG";"ERC STARTING GRANTS"
"761219";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"101008237";"MSCA-RISE-2020";"Research and Innovation Staff Exchange"
"819740";"ERC-2018-COG";"ERC Consolidator Grant"
"753633";"MSCA-IF-2016";"Individual Fellowships"
"101010259";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"720744";"BBI.VC2.D2-2015";"Innovative cellulose-based composite packaging solutions"
"641640";"MSCA-ITN-2014-EJD";"Marie Skłodowska-Curie Innovative Training Networks (ITN-EJD)"
"721105";"NMBP-23-2016";"Advancing the integration of Materials Modelling in Business Processes to enhance effective industrial decision making and increase competitiveness"
"101032167";"MSCA-IF-2020";"Individual Fellowships"
"693361";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"821399";"JTI-CS2-2017-CfP07-LPA-01-41";"Advanced manufacturing for MW range power dense electrical machines for aerospace applications"
"960123";"EIC-SMEInst-2018-2020";"SME instrument"
"971442";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"675919";"MSCA-ITN-2015-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"771146";"ERC-2017-COG";"ERC Consolidator Grant"
"703020";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"834049";"EIC-SMEInst-2018-2020";"SME instrument"
"831796";"JTI-CS2-2018-CfP08-LPA-02-25";"Micro mechanical characteristics of a PEKK Co-consolidation / welded joint for use in thermoplastic fuselages"
"718922";"SFS-08-2015";"Resource-efficient eco-innovative food production and processing"
"797372";"MSCA-IF-2017";"Individual Fellowships"
"785457";"JTI-CS2-2017-CFP06-AIR-02-42";"Lay-up tools for net-shape AFP-manufacturing of geometrically complex helicopter sideshell sandwich-panels"
"646031";"NMP-33-2014";"The materials 'common house'"
"646178";"NMP-21-2014";"Materials-based solutions for protection or preservation of European cultural heritage"
"966842";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"647426";"ERC-CoG-2014";"ERC Consolidator Grant"
"639495";"ERC-StG-2014";"ERC Starting Grant"
"778068";"MSCA-RISE-2017";"Research and Innovation Staff Exchange"
"705842";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"765472";"MSCA-ITN-2017";"Innovative Training Networks"
"831858";"JTI-CS2-2018-CfP08-AIR-03-03";"Sizing for recycled carbon fibres to optimise adhesion in organic/inorganic composite materials"
"804065";"SMEInst-08-2016-2017";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"768692";"SPIRE-09-2017";"Pilot lines based on more flexible and down-scaled high performance processing"
"778339";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"777810";"MSCA-RISE-2017";"Research and Innovation Staff Exchange"
"719057";"SC5-20-2015-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"797176";"MSCA-IF-2017";"Individual Fellowships"
"807660";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"658248";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"896848";"MSCA-IF-2019";"Individual Fellowships"
"705529";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"669141";"ERC-ADG-2014";"ERC Advanced Grant"
"696656";"FETFLAGSHIP";"FETFLAGSHIP"
"837249";"EIC-SMEInst-2018-2020";"SME instrument"
"769274";"MG-1.3-2017";"Maintaining industrial leadership in aeronautics"
"728652";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"870114";"LC-EEB-01-2019";"Integration of energy smart materials in non-residential buildings (IA)"
"734164";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"752297";"MSCA-IF-2016";"Individual Fellowships"
"737981";"FTIPilot-01-2016";"Fast Track to Innovation Pilot"
"887002";"JTI-CS2-2019-CFP10-AIR-01-44";"Development of a methodology to optimize a wing composite panel with respect to tyre damage certification requirement"
"642890";"MSCA-ITN-2014-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"761036";"NMBP-07-2017";"Systems of materials characterisation for model, product and process optimisation"
"724932";"ERC-2016-COG";"ERC Consolidator Grant"
"101020715";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"702731";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"754580";"JTI-CS2-2016-CFP04-AIR-02-37";"Quilted Stratum Processes (QSP) for low cost and  eco thermoplastic manufacturing of complex composite parts"
"850437";"ERC-2019-STG";"ERC Starting Grant"
"816933";"EIC-SMEInst-2018-2020";"SME instrument"
"745874";"BBI-2016-D09";"Biomass production on unused land for conversion into added-value products while ‘boosting rural and industrial development’"
"769178";"MG-1.3-2017";"Maintaining industrial leadership in aeronautics"
"820687";"CE-SPIRE-10-2018";"Efficient recycling processes for plastic containing materials (IA)"
"964430";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"888396";"EIC-SMEInst-2018-2020";"SME instrument"
"645987";"NMP-18-2014";"Materials solutions for use in the creative industry sector"
"821488";"JTI-CS2-2017-CfP07-AIR-01-33";"Flexible RTM tool concept for composites with spring back adjustments capabilities"
"701032";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"876313";"EIC-SMEInst-2018-2020";"SME instrument"
"101009642";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"831955";"JTI-CS2-2018-CfP08-SYS-02-52";"Innovative Composite Material Qualification Methodologies"
"722626";"MSCA-ITN-2016";"Innovative Training Networks"
"673151";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"760884";"NMBP-20-2017";"High-performance materials for optimizing carbon dioxide capture"
"947166";"EIC-SMEInst-2018-2020";"SME instrument"
"873123";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"663477";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"642742";"MSCA-ITN-2014-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"684051";"NMP-25-2015";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"686707";"JTI-CS2-2014-CFP01-ENG-02-01";"Development of an all-oxide Ceramic Matrix Composite (CMC) Engine Part"
"718518";"NMP-25-2015-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"760973";"NMBP-05-2017";"Advanced materials and innovative design for improved functionality and aesthetics in high added value consumer goods"
"831979";"JTI-CS2-2018-CfP08-AIR-02-64";"Cold Spray of metallic coatings on polymer and composite materials [SAT]"
